ID;Question;Type;Range;Cardinality;Constraint/Rule;Visible/relevant if
d_OpticalDrive_0;Choose your OpticalDrive?;Enumeration;CD_DVD_RW | DVD__RWandCD_RWCombo | None | BluRayDisc | DVD_ROMDriveandDVD__RW;1:1;"if d_OpticalDrive_0.DVD_ROMDriveandDVD__RW {
d_DVD_ROMDriveandDVD__RW = true;
}
if !d_OpticalDrive_0.DVD_ROMDriveandDVD__RW {
d_DVD_ROMDriveandDVD__RW = false;
}
if d_OpticalDrive_0.DVD__RWandCD_RWCombo {
d_DVD__RWandCD_RWCombo = true;
}
if !d_OpticalDrive_0.DVD__RWandCD_RWCombo {
d_DVD__RWandCD_RWCombo = false;
}
if d_OpticalDrive_0.BluRayDisc {
d_BluRayDisc = true;
}
if !d_OpticalDrive_0.BluRayDisc {
d_BluRayDisc = false;
}
if !d_OpticalDrive_0.CD_DVD_RW {
d_CD_DVD_RW = false;
}
if d_OpticalDrive_0.CD_DVD_RW {
d_CD_DVD_RW = true;
}
";d_OpticalDrive
d_CD_DVD_RW;CD_DVD_RW?;Boolean;false | true;;"if (d_CD_DVD_RW) {
disAllow(d_ProductCategory_0.Adamo);
}
if (d_CD_DVD_RW) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
if !d_CD_DVD_RW {
allow(d_ProductCategory_0.Adamo);
}
if !d_CD_DVD_RW {
allow(d_ProductCategory_0.MiniNotebooks);
}
";false
d_DVD_ROMDriveandDVD__RW;DVD_ROMDriveandDVD__RW?;Boolean;false | true;;"if (d_DVD_ROMDriveandDVD__RW) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
if (d_DVD_ROMDriveandDVD__RW) {
disAllow(d_ProductCategory_0.XPSLaptops);
}
if !d_DVD_ROMDriveandDVD__RW {
allow(d_ProductCategory_0.XPSLaptops);
}
if (d_DVD_ROMDriveandDVD__RW) {
disAllow(d_ProductCategory_0.Adamo);
}
if !d_DVD_ROMDriveandDVD__RW {
allow(d_ProductCategory_0.Adamo);
}
if !d_DVD_ROMDriveandDVD__RW {
allow(d_ProductCategory_0.MiniNotebooks);
}
if !d_DVD_ROMDriveandDVD__RW {
allow(d_ProductCategory_0.InspironLaptops);
}
if (d_DVD_ROMDriveandDVD__RW) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if (d_DVD_ROMDriveandDVD__RW) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_DVD_ROMDriveandDVD__RW {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
";false
d_DVD__RWandCD_RWCombo;DVD__RWandCD_RWCombo?;Boolean;false | true;;"if !d_DVD__RWandCD_RWCombo {
allow(d_ProductCategory_0.MiniNotebooks);
}
if (d_DVD__RWandCD_RWCombo) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_DVD__RWandCD_RWCombo {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if (d_DVD__RWandCD_RWCombo) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if !d_DVD__RWandCD_RWCombo {
allow(d_ProductCategory_0.InspironLaptops);
}
if (d_DVD__RWandCD_RWCombo) {
disAllow(d_ProductCategory_0.XPSLaptops);
}
if (d_DVD__RWandCD_RWCombo) {
disAllow(d_ProductCategory_0.Adamo);
}
if !d_DVD__RWandCD_RWCombo {
allow(d_ProductCategory_0.XPSLaptops);
}
if !d_DVD__RWandCD_RWCombo {
allow(d_ProductCategory_0.Adamo);
}
if (d_DVD__RWandCD_RWCombo) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
";false
d_BluRayDisc;BluRayDisc?;Boolean;false | true;;"if !d_BluRayDisc {
allow(d_ProductCategory_0.InspironLaptops);
}
if (d_BluRayDisc) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if !d_BluRayDisc {
allow(d_ProductCategory_0.MiniNotebooks);
}
if (d_BluRayDisc) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
if !d_BluRayDisc {
allow(d_ProductCategory_0.Adamo);
}
if (d_BluRayDisc) {
disAllow(d_ProductCategory_0.Adamo);
}
if (d_BluRayDisc) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_BluRayDisc {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
";false
d_LaptopWeight;LaptopWeight?;Boolean;false | true;;;(false && d_DellLaptops_Notebooks)
d_LaptopWeight_0;Choose your LaptopWeight?;Enumeration;DesktopReplacement | Light | UltraLight;1:1;"if !d_LaptopWeight_0.DesktopReplacement {
d_DesktopReplacement = false;
}
if d_LaptopWeight_0.DesktopReplacement {
d_DesktopReplacement = true;
}
if d_LaptopWeight_0.UltraLight {
d_UltraLight = true;
}
if !d_LaptopWeight_0.UltraLight {
d_UltraLight = false;
}
if d_LaptopWeight_0.Light {
d_Light = true;
}
if !d_LaptopWeight_0.Light {
d_Light = false;
}
";d_LaptopWeight
d_UltraLight;UltraLight?;Boolean;false | true;;"if (d_UltraLight) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if !d_UltraLight {
allow(d_ProductCategory_0.InspironLaptops);
}
";false
d_Light;Light?;Boolean;false | true;;"if (d_Light) {
disAllow(d_ProductCategory_0.Adamo);
}
if (d_Light) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
if !d_Light {
allow(d_ProductCategory_0.MiniNotebooks);
}
if !d_Light {
allow(d_ProductCategory_0.Adamo);
}
";false
d_DesktopReplacement;DesktopReplacement?;Boolean;false | true;;"if !d_DesktopReplacement {
allow(d_ProductCategory_0.InspironLaptops);
}
if (d_DesktopReplacement) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if (d_DesktopReplacement) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_DesktopReplacement {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_DesktopReplacement {
allow(d_ProductCategory_0.MiniNotebooks);
}
if (d_DesktopReplacement) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
if (d_DesktopReplacement) {
disAllow(d_ProductCategory_0.Adamo);
}
if !d_DesktopReplacement {
allow(d_ProductCategory_0.Adamo);
}
";false
d_Memory;Memory?;Boolean;false | true;;;(false && d_DellLaptops_Notebooks)
d_Memory_0;Choose your Memory?;Enumeration;a3GB | a4GB | a1GB | a2GB | Morethan4GB;1:1;"if !d_Memory_0.a2GB {
d_a2GB = false;
}
if d_Memory_0.a3GB {
d_a3GB = true;
}
if d_Memory_0.a2GB {
d_a2GB = true;
}
if !d_Memory_0.Morethan4GB {
d_Morethan4GB = false;
}
if !d_Memory_0.a3GB {
d_a3GB = false;
}
if !d_Memory_0.a4GB {
d_a4GB = false;
}
if !d_Memory_0.a1GB {
d_a1GB = false;
}
if d_Memory_0.a4GB {
d_a4GB = true;
}
if d_Memory_0.a1GB {
d_a1GB = true;
}
if d_Memory_0.Morethan4GB {
d_Morethan4GB = true;
}
";d_Memory
d_Morethan4GB;Morethan4GB?;Boolean;false | true;;"if !d_Morethan4GB {
allow(d_ProductCategory_0.MiniNotebooks);
}
if !d_Morethan4GB {
allow(d_ProductCategory_0.InspironLaptops);
}
if (d_Morethan4GB) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if !d_Morethan4GB {
allow(d_ProductCategory_0.StudioLaptops);
}
if !d_Morethan4GB {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_Morethan4GB {
allow(d_ProductCategory_0.Adamo);
}
if (d_Morethan4GB) {
disAllow(d_ProductCategory_0.StudioLaptops);
}
if (d_Morethan4GB) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
if (d_Morethan4GB) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if (d_Morethan4GB) {
disAllow(d_ProductCategory_0.Adamo);
}
";false
d_a4GB;a4GB?;Boolean;false | true;;"if !d_a4GB {
allow(d_ProductCategory_0.MiniNotebooks);
}
if (d_a4GB) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
";false
d_a3GB;a3GB?;Boolean;false | true;;"if (d_a3GB) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_a3GB {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if (d_a3GB) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
if (d_a3GB) {
disAllow(d_ProductCategory_0.Adamo);
}
if !d_a3GB {
allow(d_ProductCategory_0.MiniNotebooks);
}
if !d_a3GB {
allow(d_ProductCategory_0.Adamo);
}
";false
d_a2GB;a2GB?;Boolean;false | true;;"if (d_a2GB) {
disAllow(d_ProductCategory_0.XPSLaptops);
}
if (d_a2GB) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_a2GB {
allow(d_ProductCategory_0.XPSLaptops);
}
if (d_a2GB) {
disAllow(d_ProductCategory_0.StudioLaptops);
}
if !d_a2GB {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_a2GB {
allow(d_ProductCategory_0.StudioLaptops);
}
";false
d_a1GB;a1GB?;Boolean;false | true;;"if !d_a1GB {
allow(d_ProductCategory_0.XPSLaptops);
}
if !d_a1GB {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_a1GB {
allow(d_ProductCategory_0.Adamo);
}
if (d_a1GB) {
disAllow(d_ProductCategory_0.XPSLaptops);
}
if (d_a1GB) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if (d_a1GB) {
disAllow(d_ProductCategory_0.Adamo);
}
if (d_a1GB) {
disAllow(d_ProductCategory_0.StudioLaptops);
}
if !d_a1GB {
allow(d_ProductCategory_0.StudioLaptops);
}
if (d_a1GB) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if !d_a1GB {
allow(d_ProductCategory_0.InspironLaptops);
}
";false
d_Processor;Processor?;Boolean;false | true;;;(false && d_DellLaptops_Notebooks)
d_Processor_0;Choose your Processor?;Enumeration;IntelCeleron | IntelAtom | IntelPentiumDualcore | IntelCore2Duo;1:1;"if !d_Processor_0.IntelPentiumDualcore {
d_IntelPentiumDualcore = false;
}
if !d_Processor_0.IntelCore2Duo {
d_IntelCore2Duo = false;
}
if d_Processor_0.IntelPentiumDualcore {
d_IntelPentiumDualcore = true;
}
if !d_Processor_0.IntelCeleron {
d_IntelCeleron = false;
}
if d_Processor_0.IntelCeleron {
d_IntelCeleron = true;
}
if d_Processor_0.IntelCore2Duo {
d_IntelCore2Duo = true;
}
if !d_Processor_0.IntelAtom {
d_IntelAtom = false;
}
if d_Processor_0.IntelAtom {
d_IntelAtom = true;
}
";d_Processor
d_IntelCore2Duo;IntelCore2Duo?;Boolean;false | true;;"if !d_IntelCore2Duo {
allow(d_ProductCategory_0.MiniNotebooks);
}
if (d_IntelCore2Duo) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
";false
d_IntelPentiumDualcore;IntelPentiumDualcore?;Boolean;false | true;;"if !d_IntelPentiumDualcore {
allow(d_ProductCategory_0.MiniNotebooks);
}
if !d_IntelPentiumDualcore {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_IntelPentiumDualcore {
allow(d_ProductCategory_0.Adamo);
}
if (d_IntelPentiumDualcore) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
if (d_IntelPentiumDualcore) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if (d_IntelPentiumDualcore) {
disAllow(d_ProductCategory_0.Adamo);
}
if !d_IntelPentiumDualcore {
allow(d_ProductCategory_0.XPSLaptops);
}
if (d_IntelPentiumDualcore) {
disAllow(d_ProductCategory_0.XPSLaptops);
}
";false
d_IntelCeleron;IntelCeleron?;Boolean;false | true;;"if !d_IntelCeleron {
allow(d_ProductCategory_0.MiniNotebooks);
}
if (d_IntelCeleron) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
if !d_IntelCeleron {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_IntelCeleron {
allow(d_ProductCategory_0.Adamo);
}
if (d_IntelCeleron) {
disAllow(d_ProductCategory_0.XPSLaptops);
}
if (d_IntelCeleron) {
disAllow(d_ProductCategory_0.Adamo);
}
if !d_IntelCeleron {
allow(d_ProductCategory_0.XPSLaptops);
}
if !d_IntelCeleron {
allow(d_ProductCategory_0.StudioLaptops);
}
if (d_IntelCeleron) {
disAllow(d_ProductCategory_0.StudioLaptops);
}
if (d_IntelCeleron) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
";false
d_IntelAtom;IntelAtom?;Boolean;false | true;;"if (d_IntelAtom) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if !d_IntelAtom {
allow(d_ProductCategory_0.XPSLaptops);
}
if !d_IntelAtom {
allow(d_ProductCategory_0.InspironLaptops);
}
if !d_IntelAtom {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if (d_IntelAtom) {
disAllow(d_ProductCategory_0.XPSLaptops);
}
if (d_IntelAtom) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_IntelAtom {
allow(d_ProductCategory_0.StudioLaptops);
}
if (d_IntelAtom) {
disAllow(d_ProductCategory_0.StudioLaptops);
}
if (d_IntelAtom) {
disAllow(d_ProductCategory_0.Adamo);
}
if !d_IntelAtom {
allow(d_ProductCategory_0.Adamo);
}
";false
d_Price;Price?;Boolean;false | true;;;(false && d_DellLaptops_Notebooks)
d_Price_0;Choose your Price?;Enumeration;_800__1200 | Morethan_1200 | Lessthan_400 | _400__800;1:1;"if !d_Price_0._800__1200 {
d__800__1200 = false;
}
if d_Price_0.Morethan_1200 {
d_Morethan_1200 = true;
}
if d_Price_0._400__800 {
d__400__800 = true;
}
if !d_Price_0.Morethan_1200 {
d_Morethan_1200 = false;
}
if !d_Price_0._400__800 {
d__400__800 = false;
}
if d_Price_0.Lessthan_400 {
d_Lessthan_400 = true;
}
if !d_Price_0.Lessthan_400 {
d_Lessthan_400 = false;
}
if d_Price_0._800__1200 {
d__800__1200 = true;
}
";d_Price
d_Lessthan_400;Lessthan_400?;Boolean;false | true;;"if (d_Lessthan_400) {
disAllow(d_ProductCategory_0.StudioLaptops);
}
if !d_Lessthan_400 {
allow(d_ProductCategory_0.StudioLaptops);
}
if (d_Lessthan_400) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_Lessthan_400 {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if (d_Lessthan_400) {
disAllow(d_ProductCategory_0.XPSLaptops);
}
if (d_Lessthan_400) {
disAllow(d_ProductCategory_0.Adamo);
}
if !d_Lessthan_400 {
allow(d_ProductCategory_0.XPSLaptops);
}
if !d_Lessthan_400 {
allow(d_ProductCategory_0.Adamo);
}
";false
d__400__800;_400__800?;Boolean;false | true;;"if !d__400__800 {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
if (d__400__800) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if (d__400__800) {
disAllow(d_ProductCategory_0.Adamo);
}
if !d__400__800 {
allow(d_ProductCategory_0.Adamo);
}
";false
d__800__1200;_800__1200?;Boolean;false | true;;"if (d__800__1200) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
if !d__800__1200 {
allow(d_ProductCategory_0.MiniNotebooks);
}
if !d__800__1200 {
allow(d_ProductCategory_0.Adamo);
}
if (d__800__1200) {
disAllow(d_ProductCategory_0.Adamo);
}
";false
d_Morethan_1200;Morethan_1200?;Boolean;false | true;;"if !d_Morethan_1200 {
allow(d_ProductCategory_0.MiniNotebooks);
}
if (d_Morethan_1200) {
disAllow(d_ProductCategory_0.MiniNotebooks);
}
if (d_Morethan_1200) {
disAllow(d_ProductCategory_0.InspironLaptops);
}
if !d_Morethan_1200 {
allow(d_ProductCategory_0.InspironLaptops);
}
if !d_Morethan_1200 {
allow(d_ProductCategory_0.StudioLaptops);
}
if (d_Morethan_1200) {
disAllow(d_ProductCategory_0.StudioLaptops);
}
if (d_Morethan_1200) {
disAllow(d_ProductCategory_0.StudioXPSLaptops);
}
if !d_Morethan_1200 {
allow(d_ProductCategory_0.StudioXPSLaptops);
}
";false
