ID;Question;Type;Range;Cardinality;Constraint/Rule;Visible/relevant if
d_CONFIG_DUMPLEASES;CONFIG_DUMPLEASES?;Boolean;false | true;;"if (d_CONFIG_DUMPLEASES) {
d_CONFIG_UDHCPD = true;
}
";d___Root__
d_CONFIG_CHCON;CONFIG_CHCON?;Boolean;false | true;;"if (!d_CONFIG_CHCON && !d_CONFIG_LONG_OPTS) {
d_CONFIG_FEATURE_CHCON_LONG_OPTIONS = false;
}
if (!d_CONFIG_CHCON && !d_CONFIG_SELINUX) {
d_CONFIG_FEATURE_CHCON_LONG_OPTIONS = false;
}
if (d_CONFIG_CHCON) {
d_CONFIG_SELINUX = true;
}
";d___Root__
d_CONFIG_CP;CONFIG_CP?;Boolean;false | true;;"if (!d_CONFIG_MV && !d_CONFIG_CP) {
d_CONFIG_FEATURE_PRESERVE_HARDLINKS = false;
}
";d___Root__
d_CONFIG_FEATURE_CP_LONG_OPTIONS;CONFIG_FEATURE_CP_LONG_OPTIONS?;Boolean;false | true;;"if (d_CONFIG_FEATURE_CP_LONG_OPTIONS) {
d_CONFIG_CP = true;
}
if (d_CONFIG_FEATURE_CP_LONG_OPTIONS) {
d_CONFIG_LONG_OPTS = true;
}
";d___Root__
d_CONFIG_SETENFORCE;CONFIG_SETENFORCE?;Boolean;false | true;;"if (d_CONFIG_SETENFORCE) {
d_CONFIG_SELINUX = true;
}
";d___Root__
d_CONFIG_FTPD;CONFIG_FTPD?;Boolean;false | true;;;d___Root__
d_CONFIG_FEATURE_FTPD_ACCEPT_BROKEN_LIST;CONFIG_FEATURE_FTPD_ACCEPT_BROKEN_LIST?;Boolean;false | true;;"if (d_CONFIG_FEATURE_FTPD_ACCEPT_BROKEN_LIST) {
d_CONFIG_FTPD = true;
}
";d___Root__
d_CONFIG_FEATURE_VI_8BIT;CONFIG_FEATURE_VI_8BIT?;Boolean;false | true;;"if (d_CONFIG_FEATURE_VI_8BIT) {
d_CONFIG_VI = true;
}
";d___Root__
d_CONFIG_ADDGROUP;CONFIG_ADDGROUP?;Boolean;false | true;;"if (d_CONFIG_ADDGROUP) {
d_CONFIG_LAST_SYSTEM_ID = true;
}
if (d_CONFIG_ADDGROUP && d_CONFIG_ADDUSER) {
d_CONFIG_FIRST_SYSTEM_ID = true;
}
if (d_CONFIG_ADDGROUP) {
d_CONFIG_FIRST_SYSTEM_ID = true;
}
if (!d_CONFIG_ADDUSER && !d_CONFIG_ADDGROUP) {
d_CONFIG_LAST_SYSTEM_ID = false;
}
if (d_CONFIG_ADDGROUP && d_CONFIG_ADDUSER) {
d_CONFIG_LAST_SYSTEM_ID = true;
}
if (!d_CONFIG_ADDUSER && !d_CONFIG_ADDGROUP) {
d_CONFIG_FEATURE_CHECK_NAMES = false;
}
if (!d_CONFIG_ADDUSER && !d_CONFIG_ADDGROUP) {
d_CONFIG_FIRST_SYSTEM_ID = false;
}
";d___Root__
d_CONFIG_LAST_SYSTEM_ID;CONFIG_LAST_SYSTEM_ID?;Boolean;false | true;;;d___Root__
d_CONFIG_HWCLOCK;CONFIG_HWCLOCK?;Boolean;false | true;;;d___Root__
d_CONFIG_FEATURE_HWCLOCK_ADJTIME_FHS;CONFIG_FEATURE_HWCLOCK_ADJTIME_FHS?;Boolean;false | true;;"if (d_CONFIG_FEATURE_HWCLOCK_ADJTIME_FHS) {
d_CONFIG_HWCLOCK = true;
}
";d___Root__
d_CONFIG_FEATURE_MDEV_RENAME_REGEXP;CONFIG_FEATURE_MDEV_RENAME_REGEXP?;Boolean;false | true;;"if (d_CONFIG_FEATURE_MDEV_RENAME_REGEXP) {
d_CONFIG_FEATURE_MDEV_RENAME = true;
}
";d___Root__
d_CONFIG_FEATURE_MDEV_RENAME;CONFIG_FEATURE_MDEV_RENAME?;Boolean;false | true;;"if (d_CONFIG_FEATURE_MDEV_RENAME) {
d_CONFIG_FEATURE_MDEV_CONF = true;
}
";d___Root__
d_CONFIG_DEBUG_PESSIMIZE;CONFIG_DEBUG_PESSIMIZE?;Boolean;false | true;;"if (d_CONFIG_DEBUG_PESSIMIZE) {
d_CONFIG_DEBUG = true;
}
";d___Root__
d_CONFIG_DEBUG;CONFIG_DEBUG?;Boolean;false | true;;;d___Root__
d_CONFIG_MORE;CONFIG_MORE?;Boolean;false | true;;"if (!d_CONFIG_MORE && !d_CONFIG_TOP) {
d_CONFIG_FEATURE_USE_TERMIOS = false;
}
if (!d_CONFIG_TELNET && (!d_CONFIG_LS && !d_CONFIG_MORE)) {
d_CONFIG_FEATURE_AUTOWIDTH = false;
}
";d___Root__
d_CONFIG_FEATURE_USE_TERMIOS;CONFIG_FEATURE_USE_TERMIOS?;Boolean;false | true;;;d___Root__
d_CONFIG_TOP;CONFIG_TOP?;Boolean;false | true;;"if (!d_CONFIG_MORE && !d_CONFIG_TOP) {
d_CONFIG_FEATURE_USE_TERMIOS = false;
}
if (!d_CONFIG_TOP && !d_CONFIG_PS) {
d_CONFIG_FEATURE_SHOW_THREADS = false;
}
";d___Root__
d_CONFIG_FEATURE_ALLOW_EXEC;CONFIG_FEATURE_ALLOW_EXEC?;Boolean;false | true;;;d___Root__
d_CONFIG_AWK;CONFIG_AWK?;Boolean;false | true;;"if (!d_CONFIG_AWK && !d_CONFIG_VI) {
d_CONFIG_FEATURE_ALLOW_EXEC = false;
}
";d___Root__
d_CONFIG_FEATURE_SU_CHECKS_SHELLS;CONFIG_FEATURE_SU_CHECKS_SHELLS?;Boolean;false | true;;"if (d_CONFIG_FEATURE_SU_CHECKS_SHELLS) {
d_CONFIG_SU = true;
}
";d___Root__
d_CONFIG_SU;CONFIG_SU?;Boolean;false | true;;"if (!d_CONFIG_TELNETD && (!d_CONFIG_FEATURE_MOUNT_NFS && (!d_CONFIG_ZCIP && (!d_CONFIG_NAMEIF && (!d_CONFIG_PASSWD && (!d_CONFIG_INIT && (!d_CONFIG_SU && (!d_CONFIG_INETD && (!d_CONFIG_LOGIN && (!d_CONFIG_DEVFSD && (!d_CONFIG_CROND && (!d_CONFIG_FAKEIDENTD && (!d_CONFIG_SULOGIN && (!d_CONFIG_LOGGER && !d_CONFIG_GETTY)))))))))))))) {
d_CONFIG_FEATURE_SYSLOG = false;
}
if (d_CONFIG_SU) {
d_CONFIG_FEATURE_SUID = true;
}
if (d_CONFIG_SU) {
d_CONFIG_FEATURE_SYSLOG = true;
}
";d___Root__
d_CONFIG_FEATURE_CHAT_CLR_ABORT;CONFIG_FEATURE_CHAT_CLR_ABORT?;Boolean;false | true;;"if (d_CONFIG_FEATURE_CHAT_CLR_ABORT) {
d_CONFIG_CHAT = true;
}
";d___Root__
d_CONFIG_FEATURE_HDPARM_HDIO_SCAN_HWIF;CONFIG_FEATURE_HDPARM_HDIO_SCAN_HWIF?;Boolean;false | true;;"if (d_CONFIG_FEATURE_HDPARM_HDIO_SCAN_HWIF) {
d_CONFIG_HDPARM = true;
}
";d___Root__
d_CONFIG_FEATURE_UDHCP_PORT;CONFIG_FEATURE_UDHCP_PORT?;Boolean;false | true;;;d___Root__
d_CONFIG_READLINK;CONFIG_READLINK?;Boolean;false | true;;;d___Root__
d_CONFIG_FEATURE_READLINK_FOLLOW;CONFIG_FEATURE_READLINK_FOLLOW?;Boolean;false | true;;"if (d_CONFIG_FEATURE_READLINK_FOLLOW) {
d_CONFIG_READLINK = true;
}
";d___Root__
d_CONFIG_FEATURE_SYSLOGD_READ_BUFFER_SIZE;CONFIG_FEATURE_SYSLOGD_READ_BUFFER_SIZE?;Boolean;false | true;;"if (d_CONFIG_FEATURE_SYSLOGD_READ_BUFFER_SIZE) {
d_CONFIG_SYSLOGD = true;
}
";d___Root__
d_CONFIG_SYSLOGD;CONFIG_SYSLOGD?;Boolean;false | true;;"if (d_CONFIG_SYSLOGD) {
d_CONFIG_FEATURE_SYSLOGD_READ_BUFFER_SIZE = true;
}
";d___Root__
d_CONFIG_DEFAULT_DEPMOD_FILE;CONFIG_DEFAULT_DEPMOD_FILE?;Boolean;false | true;;;d___Root__
d_CONFIG_DEPMOD;CONFIG_DEPMOD?;Boolean;false | true;;"if (d_CONFIG_DEPMOD && d_CONFIG_MODPROBE_SMALL) {
d_CONFIG_DEFAULT_DEPMOD_FILE = true;
}
if (d_CONFIG_DEPMOD && d_CONFIG_MODPROBE) {
d_CONFIG_DEFAULT_DEPMOD_FILE = true;
}
if (d_CONFIG_DEPMOD) {
d_CONFIG_MODPROBE_SMALL = false;
}
if (d_CONFIG_DEPMOD && d_CONFIG_MODPROBE_SMALL) {
d_CONFIG_DEFAULT_MODULES_DIR = true;
}
if (d_CONFIG_DEPMOD && d_CONFIG_MODPROBE) {
d_CONFIG_DEFAULT_MODULES_DIR = true;
}
if (d_CONFIG_DEPMOD) {
d_CONFIG_DEFAULT_DEPMOD_FILE = true;
}
if (!d_CONFIG_MODPROBE_SMALL && (!d_CONFIG_DEPMOD && !d_CONFIG_MODPROBE)) {
d_CONFIG_DEFAULT_MODULES_DIR = false;
}
if (!d_CONFIG_DEPMOD && !d_CONFIG_MODPROBE) {
d_CONFIG_FEATURE_MODUTILS_SYMBOLS = false;
}
if (!d_CONFIG_DEPMOD && !d_CONFIG_MODPROBE) {
d_CONFIG_FEATURE_MODUTILS_ALIAS = false;
}
if (!d_CONFIG_MODPROBE_SMALL && (!d_CONFIG_DEPMOD && !d_CONFIG_MODPROBE)) {
d_CONFIG_DEFAULT_DEPMOD_FILE = false;
}
if (d_CONFIG_DEPMOD) {
d_CONFIG_DEFAULT_MODULES_DIR = true;
}
";d___Root__
d_CONFIG_MODPROBE_SMALL;CONFIG_MODPROBE_SMALL?;Boolean;false | true;;"if (d_CONFIG_MODPROBE_SMALL) {
d_CONFIG_MODPROBE = false;
}
if (d_CONFIG_MODPROBE_SMALL) {
d_CONFIG_INSMOD = false;
}
if (d_CONFIG_MODPROBE_SMALL) {
d_CONFIG_FEATURE_INSMOD_LOAD_MAP_FULL = false;
}
if (!d_CONFIG_MODPROBE_SMALL && (!d_CONFIG_DEPMOD && !d_CONFIG_MODPROBE)) {
d_CONFIG_DEFAULT_DEPMOD_FILE = false;
}
if (d_CONFIG_MODPROBE_SMALL) {
d_CONFIG_DEFAULT_DEPMOD_FILE = true;
}
if (d_CONFIG_MODPROBE_SMALL) {
d_CONFIG_RMMOD = false;
}
if (d_CONFIG_MODPROBE_SMALL && d_CONFIG_MODPROBE) {
d_CONFIG_DEFAULT_MODULES_DIR = true;
}
if (d_CONFIG_DEPMOD && d_CONFIG_MODPROBE_SMALL) {
d_CONFIG_DEFAULT_DEPMOD_FILE = true;
}
if (d_CONFIG_MODPROBE_SMALL) {
d_CONFIG_FEATURE_CHECK_TAINTED_MODULE = false;
}
if (d_CONFIG_MODPROBE_SMALL) {
d_CONFIG_DEPMOD = false;
}
if (d_CONFIG_DEPMOD && d_CONFIG_MODPROBE_SMALL) {
d_CONFIG_DEFAULT_MODULES_DIR = true;
}
if (d_CONFIG_MODPROBE_SMALL) {
d_CONFIG_DEFAULT_MODULES_DIR = true;
}
if (!d_CONFIG_MODPROBE_SMALL && (!d_CONFIG_DEPMOD && !d_CONFIG_MODPROBE)) {
d_CONFIG_DEFAULT_MODULES_DIR = false;
}
if (d_CONFIG_MODPROBE_SMALL) {
d_CONFIG_LSMOD = false;
}
if (d_CONFIG_MODPROBE_SMALL && d_CONFIG_MODPROBE) {
d_CONFIG_DEFAULT_DEPMOD_FILE = true;
}
if (d_CONFIG_MODPROBE_SMALL && d_CONFIG_FEATURE_INSMOD_LOAD_MAP_FULL) {
d_CONFIG_FEATURE_INSMOD_LOAD_MAP = true;
}
if (!d_CONFIG_INSMOD && !d_CONFIG_MODPROBE_SMALL) {
d_CONFIG_FEATURE_INSMOD_TRY_MMAP = false;
}
";d___Root__
d_CONFIG_FEATURE_MTAB_SUPPORT;CONFIG_FEATURE_MTAB_SUPPORT?;Boolean;false | true;;"if (d_CONFIG_MOUNT && d_CONFIG_FEATURE_MTAB_SUPPORT) {
d_CONFIG_FEATURE_MOUNT_FAKE = true;
}
if (!d_CONFIG_MOUNT && !d_CONFIG_FEATURE_MTAB_SUPPORT) {
d_CONFIG_FEATURE_MOUNT_FAKE = false;
}
if (d_CONFIG_FEATURE_MTAB_SUPPORT) {
d_CONFIG_FEATURE_MOUNT_FAKE = true;
}
";d___Root__
d_CONFIG_FEATURE_MOUNT_FAKE;CONFIG_FEATURE_MOUNT_FAKE?;Boolean;false | true;;"if (!d_CONFIG_MOUNT && !d_CONFIG_FEATURE_MOUNT_FAKE) {
d_CONFIG_FEATURE_MTAB_SUPPORT = false;
}
";d___Root__
d_CONFIG_UNIX2DOS;CONFIG_UNIX2DOS?;Boolean;false | true;;"if (d_CONFIG_UNIX2DOS) {
d_CONFIG_DOS2UNIX = true;
}
";d___Root__
d_CONFIG_DOS2UNIX;CONFIG_DOS2UNIX?;Boolean;false | true;;"if (d_CONFIG_DOS2UNIX) {
d_CONFIG_UNIX2DOS = true;
}
";d___Root__
d_CONFIG_LFS;CONFIG_LFS?;Boolean;false | true;;"if (d_CONFIG_LFS) {
d_CONFIG_FDISK_SUPPORT_LARGE_DISKS = true;
}
if (d_CONFIG_LFS && d_CONFIG_FDISK) {
d_CONFIG_FDISK_SUPPORT_LARGE_DISKS = true;
}
if (!d_CONFIG_FDISK && !d_CONFIG_LFS) {
d_CONFIG_FDISK_SUPPORT_LARGE_DISKS = false;
}
";d___Root__
d_CONFIG_FDISK;CONFIG_FDISK?;Boolean;false | true;;"if (d_CONFIG_LFS && d_CONFIG_FDISK) {
d_CONFIG_FDISK_SUPPORT_LARGE_DISKS = true;
}
if (!d_CONFIG_FDISK && !d_CONFIG_LFS) {
d_CONFIG_FDISK_SUPPORT_LARGE_DISKS = false;
}
if (!d_CONFIG_FDISK && !d_CONFIG_FDISK_SUPPORT_LARGE_DISKS) {
d_CONFIG_LFS = false;
}
";d___Root__
d_CONFIG_FDISK_SUPPORT_LARGE_DISKS;CONFIG_FDISK_SUPPORT_LARGE_DISKS?;Boolean;false | true;;"if (!d_CONFIG_FDISK && !d_CONFIG_FDISK_SUPPORT_LARGE_DISKS) {
d_CONFIG_LFS = false;
}
";d___Root__
d_CONFIG_WC;CONFIG_WC?;Boolean;false | true;;;d___Root__
d_CONFIG_FEATURE_WC_LARGE;CONFIG_FEATURE_WC_LARGE?;Boolean;false | true;;"if (d_CONFIG_FEATURE_WC_LARGE) {
d_CONFIG_WC = true;
}
";d___Root__
d_CONFIG_FEATURE_WGET_LONG_OPTIONS;CONFIG_FEATURE_WGET_LONG_OPTIONS?;Boolean;false | true;;"if (d_CONFIG_FEATURE_WGET_LONG_OPTIONS) {
d_CONFIG_LONG_OPTS = true;
}
if (d_CONFIG_FEATURE_WGET_LONG_OPTIONS) {
d_CONFIG_WGET = true;
}
";d___Root__
d_CONFIG_FEATURE_SETCONSOLE_LONG_OPTIONS;CONFIG_FEATURE_SETCONSOLE_LONG_OPTIONS?;Boolean;false | true;;"if (d_CONFIG_FEATURE_SETCONSOLE_LONG_OPTIONS) {
d_CONFIG_LONG_OPTS = true;
}
if (d_CONFIG_FEATURE_SETCONSOLE_LONG_OPTIONS) {
d_CONFIG_SETCONSOLE = true;
}
";d___Root__
d_CONFIG_SETCONSOLE;CONFIG_SETCONSOLE?;Boolean;false | true;;;d___Root__
d_CONFIG_FEATURE_HTTPD_USE_SENDFILE;CONFIG_FEATURE_HTTPD_USE_SENDFILE?;Boolean;false | true;;"if (d_CONFIG_FEATURE_HTTPD_USE_SENDFILE) {
d_CONFIG_HTTPD = true;
}
";d___Root__
d_CONFIG_ASH;CONFIG_ASH?;Boolean;false | true;;"if (!d_CONFIG_ASH && (!d_CONFIG_LASH && (!d_CONFIG_HUSH && !d_CONFIG_MSH))) {
d_CONFIG_FEATURE_SH_NOFORK = false;
}
if (!d_CONFIG_HUSH && !d_CONFIG_ASH) {
d_CONFIG_SH_MATH_SUPPORT = false;
}
if (!d_CONFIG_NOMMU && !d_CONFIG_ASH) {
d_CONFIG_FEATURE_SH_IS_ASH = false;
}
if (d_CONFIG_ASH && d_CONFIG_NOMMU) {
d_CONFIG_FEATURE_SH_IS_ASH = true;
}
if (!d_CONFIG_ASH && (!d_CONFIG_LASH && (!d_CONFIG_HUSH && !d_CONFIG_MSH))) {
d_CONFIG_FEATURE_SH_STANDALONE = false;
}
if (!d_CONFIG_ASH && (!d_CONFIG_LASH && (!d_CONFIG_HUSH && !d_CONFIG_MSH))) {
d_CONFIG_FEATURE_SH_EXTRA_QUIET = false;
}
";d___Root__
d_CONFIG_FEATURE_SH_IS_ASH;CONFIG_FEATURE_SH_IS_ASH?;Boolean;false | true;;"if (d_CONFIG_FEATURE_SH_IS_ASH) {
d_CONFIG_NOMMU = false;
}
if (!d_CONFIG_FEATURE_SH_IS_ASH && !d_CONFIG_FEATURE_SH_IS_NONE) {
d_CONFIG_FEATURE_SH_IS_HUSH = true;
}
if (d_CONFIG_FEATURE_SH_IS_ASH) {
d_CONFIG_FEATURE_SH_IS_HUSH = false;
}
if (d_CONFIG_FEATURE_SH_IS_ASH) {
d_CONFIG_FEATURE_SH_IS_NONE = false;
}
if (!d_CONFIG_FEATURE_SH_IS_ASH && !d_CONFIG_FEATURE_SH_IS_HUSH) {
d_CONFIG_FEATURE_SH_IS_NONE = true;
}
if (d_CONFIG_FEATURE_SH_IS_ASH && d_CONFIG_NOMMU) {
d_CONFIG_ASH = true;
}
if (d_CONFIG_FEATURE_SH_IS_ASH) {
d_CONFIG_ASH = true;
}
";d___Root__
d_CONFIG_NOMMU;CONFIG_NOMMU?;Boolean;false | true;;"if (d_CONFIG_NOMMU) {
d_CONFIG_FEATURE_SH_IS_ASH = false;
}
if (!d_CONFIG_NOMMU && !d_CONFIG_ASH) {
d_CONFIG_FEATURE_SH_IS_ASH = false;
}
if (d_CONFIG_ASH && d_CONFIG_NOMMU) {
d_CONFIG_FEATURE_SH_IS_ASH = true;
}
if (d_CONFIG_FEATURE_SH_IS_ASH && d_CONFIG_NOMMU) {
d_CONFIG_ASH = true;
}
";d___Root__
d_CONFIG_FEATURE_RUNCON_LONG_OPTIONS;CONFIG_FEATURE_RUNCON_LONG_OPTIONS?;Boolean;false | true;;"if (d_CONFIG_FEATURE_RUNCON_LONG_OPTIONS) {
d_CONFIG_LONG_OPTS = true;
}
if (d_CONFIG_FEATURE_RUNCON_LONG_OPTIONS) {
d_CONFIG_SELINUX = true;
}
if (d_CONFIG_FEATURE_RUNCON_LONG_OPTIONS) {
d_CONFIG_RUNCON = true;
}
";d___Root__
d_CONFIG_IFUPDOWN;CONFIG_IFUPDOWN?;Boolean;false | true;;"if (d_CONFIG_UDHCPC && d_CONFIG_IFUPDOWN) {
d_CONFIG_IFUPDOWN_UDHCPC_CMD_OPTIONS = true;
}
if (d_CONFIG_IFUPDOWN) {
d_CONFIG_IFUPDOWN_IFSTATE_PATH = true;
}
";d___Root__
d_CONFIG_DF;CONFIG_DF?;Boolean;false | true;;"if (!d_CONFIG_DU && (!d_CONFIG_LS && !d_CONFIG_DF)) {
d_CONFIG_FEATURE_HUMAN_READABLE = false;
}
";d___Root__
d_CONFIG_LS;CONFIG_LS?;Boolean;false | true;;"if (!d_CONFIG_TELNET && (!d_CONFIG_LS && !d_CONFIG_MORE)) {
d_CONFIG_FEATURE_AUTOWIDTH = false;
}
if (!d_CONFIG_LS && !d_CONFIG_LONG_OPTS) {
d_CONFIG_FEATURE_LS_COLOR = false;
}
if (!d_CONFIG_DU && (!d_CONFIG_LS && !d_CONFIG_DF)) {
d_CONFIG_FEATURE_HUMAN_READABLE = false;
}
";d___Root__
d_CONFIG_DU;CONFIG_DU?;Boolean;false | true;;"if (!d_CONFIG_DU && (!d_CONFIG_LS && !d_CONFIG_DF)) {
d_CONFIG_FEATURE_HUMAN_READABLE = false;
}
";d___Root__
d_CONFIG_FEATURE_HUMAN_READABLE;CONFIG_FEATURE_HUMAN_READABLE?;Boolean;false | true;;;d___Root__
d_CONFIG_FEATURE_IP_TUNNEL;CONFIG_FEATURE_IP_TUNNEL?;Boolean;false | true;;"if (d_CONFIG_FEATURE_IP_TUNNEL && d_CONFIG_FEATURE_IP_SHORT_FORMS) {
d_CONFIG_IPTUNNEL = true;
}
if (d_CONFIG_FEATURE_IP_TUNNEL) {
d_CONFIG_IP = true;
}
";d___Root__
d_CONFIG_IPTUNNEL;CONFIG_IPTUNNEL?;Boolean;false | true;;"if (d_CONFIG_IPTUNNEL) {
d_CONFIG_FEATURE_IP_TUNNEL = true;
}
if (d_CONFIG_IPTUNNEL) {
d_CONFIG_FEATURE_IP_SHORT_FORMS = true;
}
";d___Root__
d_CONFIG_FEATURE_IP_SHORT_FORMS;CONFIG_FEATURE_IP_SHORT_FORMS?;Boolean;false | true;;"if (d_CONFIG_FEATURE_IP_RULE && d_CONFIG_FEATURE_IP_SHORT_FORMS) {
d_CONFIG_IPRULE = true;
}
if (d_CONFIG_FEATURE_IP_ROUTE && d_CONFIG_FEATURE_IP_SHORT_FORMS) {
d_CONFIG_IPROUTE = true;
}
if (d_CONFIG_FEATURE_IP_TUNNEL && d_CONFIG_FEATURE_IP_SHORT_FORMS) {
d_CONFIG_IPTUNNEL = true;
}
if (d_CONFIG_FEATURE_IP_SHORT_FORMS) {
d_CONFIG_IP = true;
}
if (d_CONFIG_FEATURE_IP_LINK && d_CONFIG_FEATURE_IP_SHORT_FORMS) {
d_CONFIG_IPLINK = true;
}
if (d_CONFIG_FEATURE_IP_SHORT_FORMS && d_CONFIG_FEATURE_IP_ADDRESS) {
d_CONFIG_IPADDR = true;
}
";d___Root__
d_CONFIG_FEATURE_UDHCPC_ARPING;CONFIG_FEATURE_UDHCPC_ARPING?;Boolean;false | true;;"if (d_CONFIG_FEATURE_UDHCPC_ARPING) {
d_CONFIG_UDHCPC = true;
}
";d___Root__
d_CONFIG_FEATURE_TAR_NOPRESERVE_TIME;CONFIG_FEATURE_TAR_NOPRESERVE_TIME?;Boolean;false | true;;"if (d_CONFIG_FEATURE_TAR_NOPRESERVE_TIME) {
d_CONFIG_TAR = true;
}
";d___Root__
d_CONFIG_TAR;CONFIG_TAR?;Boolean;false | true;;"if (!d_CONFIG_DPKG && !d_CONFIG_TAR) {
d_CONFIG_FEATURE_TAR_OLDSUN_COMPATIBILITY = false;
}
if (!d_CONFIG_DPKG && !d_CONFIG_TAR) {
d_CONFIG_FEATURE_TAR_OLDGNU_COMPATIBILITY = false;
}
if (!d_CONFIG_DPKG && !d_CONFIG_TAR) {
d_CONFIG_FEATURE_TAR_GNU_EXTENSIONS = false;
}
";d___Root__
d_CONFIG_FEATURE_2_4_MODULES;CONFIG_FEATURE_2_4_MODULES?;Boolean;false | true;;"if (!d_CONFIG_FEATURE_2_4_MODULES && !d_CONFIG_LSMOD) {
d_CONFIG_FEATURE_CHECK_TAINTED_MODULE = false;
}
";d___Root__
d_CONFIG_FEATURE_VI_READONLY;CONFIG_FEATURE_VI_READONLY?;Boolean;false | true;;"if (d_CONFIG_FEATURE_VI_READONLY) {
d_CONFIG_VI = true;
}
";d___Root__
d_CONFIG_ADDUSER;CONFIG_ADDUSER?;Boolean;false | true;;"if (d_CONFIG_ADDUSER) {
d_CONFIG_LAST_SYSTEM_ID = true;
}
if (d_CONFIG_ADDGROUP && d_CONFIG_ADDUSER) {
d_CONFIG_FIRST_SYSTEM_ID = true;
}
if (!d_CONFIG_ADDUSER && !d_CONFIG_ADDGROUP) {
d_CONFIG_LAST_SYSTEM_ID = false;
}
if (d_CONFIG_ADDGROUP && d_CONFIG_ADDUSER) {
d_CONFIG_LAST_SYSTEM_ID = true;
}
if (d_CONFIG_ADDUSER) {
d_CONFIG_FIRST_SYSTEM_ID = true;
}
if (!d_CONFIG_ADDUSER && !d_CONFIG_ADDGROUP) {
d_CONFIG_FEATURE_CHECK_NAMES = false;
}
if (!d_CONFIG_ADDUSER && !d_CONFIG_ADDGROUP) {
d_CONFIG_FIRST_SYSTEM_ID = false;
}
";d___Root__
d_CONFIG_FEATURE_CHECK_NAMES;CONFIG_FEATURE_CHECK_NAMES?;Boolean;false | true;;;d___Root__
d_CONFIG_UNICODE_SUPPORT;CONFIG_UNICODE_SUPPORT?;Boolean;false | true;;"if (d_CONFIG_UNICODE_SUPPORT) {
d_CONFIG_SUBST_WCHAR = true;
}
if (d_CONFIG_UNICODE_SUPPORT) {
d_CONFIG_LAST_SUPPORTED_WCHAR = true;
}
";d___Root__
d_CONFIG_SUBST_WCHAR;CONFIG_SUBST_WCHAR?;Boolean;false | true;;"if (d_CONFIG_SUBST_WCHAR) {
d_CONFIG_UNICODE_SUPPORT = true;
}
";d___Root__
d_CONFIG_NC;CONFIG_NC?;Boolean;false | true;;;d___Root__
d_CONFIG_NC_SERVER;CONFIG_NC_SERVER?;Boolean;false | true;;"if (d_CONFIG_NC_SERVER) {
d_CONFIG_NC = true;
}
";d___Root__
d_CONFIG_CROSS_COMPILER_PREFIX;CONFIG_CROSS_COMPILER_PREFIX?;Boolean;false | true;;;d___Root__
d_CONFIG_KILL;CONFIG_KILL?;Boolean;false | true;;;d___Root__
d_CONFIG_KILLALL5;CONFIG_KILLALL5?;Boolean;false | true;;"if (d_CONFIG_KILLALL5) {
d_CONFIG_KILL = true;
}
";d___Root__
d_CONFIG_FEATURE_HTTPD_CGI;CONFIG_FEATURE_HTTPD_CGI?;Boolean;false | true;;"if (d_CONFIG_FEATURE_HTTPD_CGI) {
d_CONFIG_HTTPD = true;
}
";d___Root__
d_CONFIG_FEATURE_INETD_SUPPORT_BUILTIN_ECHO;CONFIG_FEATURE_INETD_SUPPORT_BUILTIN_ECHO?;Boolean;false | true;;"if (d_CONFIG_FEATURE_INETD_SUPPORT_BUILTIN_ECHO) {
d_CONFIG_INETD = true;
}
";d___Root__
d_CONFIG_FEATURE_IFCONFIG_MEMSTART_IOADDR_IRQ;CONFIG_FEATURE_IFCONFIG_MEMSTART_IOADDR_IRQ?;Boolean;false | true;;"if (d_CONFIG_FEATURE_IFCONFIG_MEMSTART_IOADDR_IRQ) {
d_CONFIG_IFCONFIG = true;
}
";d___Root__
d_CONFIG_IFCONFIG;CONFIG_IFCONFIG?;Boolean;false | true;;;d___Root__
d_CONFIG_FEATURE_TR_EQUIV;CONFIG_FEATURE_TR_EQUIV?;Boolean;false | true;;"if (d_CONFIG_FEATURE_TR_EQUIV) {
d_CONFIG_TR = true;
}
";d___Root__
d_CONFIG_TR;CONFIG_TR?;Boolean;false | true;;;d___Root__
d_CONFIG_GETSEBOOL;CONFIG_GETSEBOOL?;Boolean;false | true;;"if (d_CONFIG_GETSEBOOL) {
d_CONFIG_SELINUX = true;
}
";d___Root__
d_CONFIG_FEATURE_EDITING_ASK_TERMINAL;CONFIG_FEATURE_EDITING_ASK_TERMINAL?;Boolean;false | true;;"if (d_CONFIG_FEATURE_EDITING_ASK_TERMINAL) {
d_CONFIG_FEATURE_EDITING = true;
}
";d___Root__
d_CONFIG_FEATURE_PS_TIME;CONFIG_FEATURE_PS_TIME?;Boolean;false | true;;"if (d_CONFIG_FEATURE_PS_TIME) {
d_CONFIG_DESKTOP = true;
}
if (d_CONFIG_FEATURE_PS_TIME) {
d_CONFIG_PS = true;
}
";d___Root__
d_CONFIG_FEATURE_PS_UNUSUAL_SYSTEMS;CONFIG_FEATURE_PS_UNUSUAL_SYSTEMS?;Boolean;false | true;;"if (d_CONFIG_FEATURE_PS_UNUSUAL_SYSTEMS) {
d_CONFIG_FEATURE_PS_TIME = true;
}
";d___Root__
