ID;Question;Type;Range;Cardinality;Constraint/Rule;Visible/relevant if
d_Webandsocialmedia_0;Choose your Webandsocialmedia?;Enumeration;Clicksonlinks | Text_1 | None | Webcontent | Publications_1;1:1;"if !d_Webandsocialmedia_0.Clicksonlinks {
d_Clicksonlinks = false;
}
if d_Webandsocialmedia_0.Clicksonlinks {
d_Clicksonlinks = true;
}
if !d_Webandsocialmedia_0.Publications_1 {
d_Publications_1 = false;
}
if d_Webandsocialmedia_0.Text_1 {
d_Text_1 = true;
}
if d_Webandsocialmedia_0.Publications_1 {
d_Publications_1 = true;
}
if !d_Webandsocialmedia_0.Text_1 {
d_Text_1 = false;
}
if d_Webandsocialmedia_0.Webcontent {
d_Webcontent = true;
}
if !d_Webandsocialmedia_0.Webcontent {
d_Webcontent = false;
}
";d_Webandsocialmedia
d_Clicksonlinks;Clicksonlinks?;Boolean;false | true;;;false
d_Text_1;Text_1?;Boolean;false | true;;;false
d_Publications_1;Publications_1?;Boolean;false | true;;;false
d_Webcontent;Webcontent?;Boolean;false | true;;;false
d_M2M;M2M?;Boolean;false | true;;"if !d_M2M {
d_M2M_0 = None;
}
if !d_M2M {
allow(d_M2M_0.None);
}
if (d_M2M) {
disAllow(d_M2M_0.None);
}
";d_Origin
d_M2M_0;Choose your M2M?;Enumeration;None | GPSsignals | Digitalsensors | RFIDlectures;1:1;"if d_M2M_0.RFIDlectures {
d_RFIDlectures = true;
}
if !d_M2M_0.RFIDlectures {
d_RFIDlectures = false;
}
if d_M2M_0.GPSsignals {
d_GPSsignals = true;
}
if !d_M2M_0.GPSsignals {
d_GPSsignals = false;
}
if !d_M2M_0.Digitalsensors {
d_Digitalsensors = false;
}
if d_M2M_0.Digitalsensors {
d_Digitalsensors = true;
}
";d_M2M
d_GPSsignals;GPSsignals?;Boolean;false | true;;;false
d_Digitalsensors;Digitalsensors?;Boolean;false | true;;;false
d_RFIDlectures;RFIDlectures?;Boolean;false | true;;;false
d_Biometrics;Biometrics?;Boolean;false | true;;"if (d_Biometrics) {
disAllow(d_Biometrics_0.None);
}
if !d_Biometrics {
d_Biometrics_0 = None;
}
if !d_Biometrics {
allow(d_Biometrics_0.None);
}
";d_Origin
d_Biometrics_0;Choose your Biometrics?;Enumeration;Facerecognition | None | Fingerprint | Genetics;1:1;"if !d_Biometrics_0.Genetics {
d_Genetics = false;
}
if !d_Biometrics_0.Facerecognition {
d_Facerecognition = false;
}
if d_Biometrics_0.Facerecognition {
d_Facerecognition = true;
}
if !d_Biometrics_0.Fingerprint {
d_Fingerprint = false;
}
if d_Biometrics_0.Fingerprint {
d_Fingerprint = true;
}
if d_Biometrics_0.Genetics {
d_Genetics = true;
}
";d_Biometrics
d_Facerecognition;Facerecognition?;Boolean;false | true;;;false
d_Genetics;Genetics?;Boolean;false | true;;;false
d_Fingerprint;Fingerprint?;Boolean;false | true;;;false
d_Humangenerated;Humangenerated?;Boolean;false | true;;"if (d_Humangenerated) {
disAllow(d_Humangenerated_0.None);
}
if !d_Humangenerated {
d_Humangenerated_0 = None;
}
if !d_Humangenerated {
allow(d_Humangenerated_0.None);
}
";d_Origin
d_Humangenerated_0;Choose your Humangenerated?;Enumeration;None | Recordings | Email_1 | Books;1:1;"if d_Humangenerated_0.Books {
d_Books = true;
}
if d_Humangenerated_0.Recordings {
d_Recordings = true;
}
if !d_Humangenerated_0.Books {
d_Books = false;
}
if !d_Humangenerated_0.Email_1 {
d_Email_1 = false;
}
if d_Humangenerated_0.Email_1 {
d_Email_1 = true;
}
if !d_Humangenerated_0.Recordings {
d_Recordings = false;
}
";d_Humangenerated
d_Recordings;Recordings?;Boolean;false | true;;;false
d_Email_1;Email_1?;Boolean;false | true;;;false
d_Books;Books?;Boolean;false | true;;;false
d_Transactions;Transactions?;Boolean;false | true;;"if !d_Transactions {
d_Transactions_0 = None;
}
if !d_Transactions {
allow(d_Transactions_0.None);
}
if (d_Transactions) {
disAllow(d_Transactions_0.None);
}
";d_Origin
d_Transactions_0;Choose your Transactions?;Enumeration;None | Telecommunications | Healthcareclaims | Taxrecords;1:1;"if !d_Transactions_0.Healthcareclaims {
d_Healthcareclaims = false;
}
if d_Transactions_0.Taxrecords {
d_Taxrecords = true;
}
if !d_Transactions_0.Taxrecords {
d_Taxrecords = false;
}
if d_Transactions_0.Healthcareclaims {
d_Healthcareclaims = true;
}
if !d_Transactions_0.Telecommunications {
d_Telecommunications = false;
}
if d_Transactions_0.Telecommunications {
d_Telecommunications = true;
}
";d_Transactions
d_Telecommunications;Telecommunications?;Boolean;false | true;;;false
d_Healthcareclaims;Healthcareclaims?;Boolean;false | true;;;false
d_Taxrecords;Taxrecords?;Boolean;false | true;;;false
d_Services_2;Services_2?;Boolean;false | true;;"if (d_Services_2) {
d_Interface = true;
}
if (d_Services_2) {
d_Collecting = true;
}
if (d_Services_2) {
d_Processing_3 = true;
}
if (d_Services_2) {
d_Representation = true;
}
if (d_Services_2) {
d_Preprocessing = true;
}
if (d_Services_2) {
d_Storing = true;
}
";(false && d_BigDataSystem)
d_Collecting;Collecting?;Boolean;false | true;;;(false && d_Services_2)
d_Collecting_0;Choose your Collecting?;Enumeration;Trendandsearchtools | Databases | Onlineformsandsurveys | Digitalanalysistools;1:4;"if d_Collecting_0.Databases {
d_Databases = true;
}
if d_Collecting_0.Digitalanalysistools {
d_Digitalanalysistools = true;
}
if d_Collecting_0.Onlineformsandsurveys {
d_Onlineformsandsurveys = true;
}
if d_Collecting_0.Trendandsearchtools {
d_Trendandsearchtools = true;
}
";d_Collecting
d_Digitalanalysistools;Digitalanalysistools?;Boolean;false | true;;"if (d_Digitalanalysistools) {
disAllow(d_Digitalanalysistools_0.None);
}
if !d_Digitalanalysistools {
d_Digitalanalysistools_0 = None;
}
if !d_Digitalanalysistools {
allow(d_Digitalanalysistools_0.None);
}
";false
d_Digitalanalysistools_0;Choose your Digitalanalysistools?;Enumeration;Hootsuit | FacebookInsights | None | Googleanalytics | TwitterAnalytics;1:1;"if d_Digitalanalysistools_0.FacebookInsights {
d_FacebookInsights = true;
}
if !d_Digitalanalysistools_0.FacebookInsights {
d_FacebookInsights = false;
}
if !d_Digitalanalysistools_0.TwitterAnalytics {
d_TwitterAnalytics = false;
}
if d_Digitalanalysistools_0.TwitterAnalytics {
d_TwitterAnalytics = true;
}
if !d_Digitalanalysistools_0.Hootsuit {
d_Hootsuit = false;
}
if d_Digitalanalysistools_0.Hootsuit {
d_Hootsuit = true;
}
if !d_Digitalanalysistools_0.Googleanalytics {
d_Googleanalytics = false;
}
if d_Digitalanalysistools_0.Googleanalytics {
d_Googleanalytics = true;
}
";d_Digitalanalysistools
d_Googleanalytics;Googleanalytics?;Boolean;false | true;;;false
d_Hootsuit;Hootsuit?;Boolean;false | true;;;false
d_TwitterAnalytics;TwitterAnalytics?;Boolean;false | true;;;false
d_FacebookInsights;FacebookInsights?;Boolean;false | true;;;false
d_Onlineformsandsurveys;Onlineformsandsurveys?;Boolean;false | true;;"if (d_Onlineformsandsurveys) {
d_Googleforms = true;
}
";false
d_Googleforms;Googleforms?;Boolean;false | true;;;(false && d_Onlineformsandsurveys)
d_Trendandsearchtools;Trendandsearchtools?;Boolean;false | true;;"if (d_Trendandsearchtools) {
disAllow(d_Trendandsearchtools_0.None);
}
if !d_Trendandsearchtools {
d_Trendandsearchtools_0 = None;
}
if !d_Trendandsearchtools {
allow(d_Trendandsearchtools_0.None);
}
";false
d_Trendandsearchtools_0;Choose your Trendandsearchtools?;Enumeration;None | Googletrends | Topsy;1:1;"if d_Trendandsearchtools_0.Topsy {
d_Topsy = true;
}
if !d_Trendandsearchtools_0.Topsy {
d_Topsy = false;
}
if !d_Trendandsearchtools_0.Googletrends {
d_Googletrends = false;
}
if d_Trendandsearchtools_0.Googletrends {
d_Googletrends = true;
}
";d_Trendandsearchtools
d_Googletrends;Googletrends?;Boolean;false | true;;;false
d_Topsy;Topsy?;Boolean;false | true;;;false
d_Databases;Databases?;Boolean;false | true;;;false
d_Storing;Storing?;Boolean;false | true;;"if (d_Storing) {
d_NonSQL = true;
}
";(false && d_Services_2)
d_SQL;SQL?;Boolean;false | true;;"if (d_SQL) {
disAllow(d_SQL_0.None);
}
if !d_SQL {
d_SQL_0 = None;
}
if !d_SQL {
allow(d_SQL_0.None);
}
";d_Storing
d_SQL_0;Choose your SQL?;Enumeration;None | Informix | Distributed | IBMDB2 | MicrosoftAccess | Oracle_2 | SQLServer;1:1;"if !d_SQL_0.MicrosoftAccess {
d_MicrosoftAccess = false;
}
if d_SQL_0.IBMDB2 {
d_IBMDB2 = true;
}
if !d_SQL_0.IBMDB2 {
d_IBMDB2 = false;
}
if d_SQL_0.MicrosoftAccess {
d_MicrosoftAccess = true;
}
if !d_SQL_0.Distributed {
d_Distributed = false;
}
if !d_SQL_0.Oracle_2 {
d_Oracle_2 = false;
}
if !d_SQL_0.Informix {
d_Informix = false;
}
if d_SQL_0.Oracle_2 {
d_Oracle_2 = true;
}
if d_SQL_0.Informix {
d_Informix = true;
}
if !d_SQL_0.SQLServer {
d_SQLServer = false;
}
if d_SQL_0.SQLServer {
d_SQLServer = true;
}
if d_SQL_0.Distributed {
d_Distributed = true;
}
";d_SQL
d_Oracle_2;Oracle_2?;Boolean;false | true;;;false
d_IBMDB2;IBMDB2?;Boolean;false | true;;;false
d_SQLServer;SQLServer?;Boolean;false | true;;;false
d_MicrosoftAccess;MicrosoftAccess?;Boolean;false | true;;;false
d_Informix;Informix?;Boolean;false | true;;;false
d_Distributed;Distributed?;Boolean;false | true;;"if (d_Distributed) {
disAllow(d_Distributed_0.None);
}
if !d_Distributed {
d_Distributed_0 = None;
}
if !d_Distributed {
allow(d_Distributed_0.None);
}
";false
d_Distributed_0;Choose your Distributed?;Enumeration;None | Greenplum | Vertica;1:1;"if !d_Distributed_0.Greenplum {
d_Greenplum = false;
}
if !d_Distributed_0.Vertica {
d_Vertica = false;
}
if d_Distributed_0.Greenplum {
d_Greenplum = true;
}
if d_Distributed_0.Vertica {
d_Vertica = true;
}
";d_Distributed
d_Vertica;Vertica?;Boolean;false | true;;;false
d_Greenplum;Greenplum?;Boolean;false | true;;;false
d_NonSQL;NonSQL?;Boolean;false | true;;;(false && d_Storing)
d_NonSQL_0;Choose your NonSQL?;Enumeration;XML_1 | Keyvalue | Columnar | Graphs | Document | In_memory;1:1;"if !d_NonSQL_0.XML_1 {
d_XML_1 = false;
}
if d_NonSQL_0.Document {
d_Document = true;
}
if !d_NonSQL_0.Document {
d_Document = false;
}
if !d_NonSQL_0.Graphs {
d_Graphs = false;
}
if d_NonSQL_0.Graphs {
d_Graphs = true;
}
if d_NonSQL_0.Columnar {
d_Columnar = true;
}
if !d_NonSQL_0.Keyvalue {
d_Keyvalue = false;
}
if d_NonSQL_0.In_memory {
d_In_memory = true;
}
if !d_NonSQL_0.Columnar {
d_Columnar = false;
}
if d_NonSQL_0.Keyvalue {
d_Keyvalue = true;
}
if !d_NonSQL_0.In_memory {
d_In_memory = false;
}
if d_NonSQL_0.XML_1 {
d_XML_1 = true;
}
";d_NonSQL
d_Columnar;Columnar?;Boolean;false | true;;"if !d_Columnar {
d_Columnar_0 = None;
}
if !d_Columnar {
allow(d_Columnar_0.None);
}
if (d_Columnar) {
disAllow(d_Columnar_0.None);
}
";false
d_Columnar_0;Choose your Columnar?;Enumeration;ApacheCassandra | None | ApacheHBase;1:1;"if d_Columnar_0.ApacheHBase {
d_ApacheHBase = true;
}
if !d_Columnar_0.ApacheHBase {
d_ApacheHBase = false;
}
if !d_Columnar_0.ApacheCassandra {
d_ApacheCassandra = false;
}
if d_Columnar_0.ApacheCassandra {
d_ApacheCassandra = true;
}
";d_Columnar
d_ApacheCassandra;ApacheCassandra?;Boolean;false | true;;;false
d_ApacheHBase;ApacheHBase?;Boolean;false | true;;;false
d_Document;Document?;Boolean;false | true;;"if !d_Document {
d_Document_0 = None;
}
if !d_Document {
allow(d_Document_0.None);
}
if (d_Document) {
disAllow(d_Document_0.None);
}
";false
d_Document_0;Choose your Document?;Enumeration;None | ApacheCouchDB | MongoDB;1:1;"if !d_Document_0.MongoDB {
d_MongoDB = false;
}
if d_Document_0.MongoDB {
d_MongoDB = true;
}
if !d_Document_0.ApacheCouchDB {
d_ApacheCouchDB = false;
}
if d_Document_0.ApacheCouchDB {
d_ApacheCouchDB = true;
}
";d_Document
d_MongoDB;MongoDB?;Boolean;false | true;;;false
d_ApacheCouchDB;ApacheCouchDB?;Boolean;false | true;;;false
d_Graphs;Graphs?;Boolean;false | true;;"if !d_Graphs {
d_Graphs_0 = None;
}
if !d_Graphs {
allow(d_Graphs_0.None);
}
if (d_Graphs) {
disAllow(d_Graphs_0.None);
}
";false
d_Graphs_0;Choose your Graphs?;Enumeration;AmazonNeptune | None | Neo4j | MicrosoftHorton;1:1;"if !d_Graphs_0.AmazonNeptune {
d_AmazonNeptune = false;
}
if d_Graphs_0.AmazonNeptune {
d_AmazonNeptune = true;
}
if !d_Graphs_0.Neo4j {
d_Neo4j = false;
}
if d_Graphs_0.Neo4j {
d_Neo4j = true;
}
if !d_Graphs_0.MicrosoftHorton {
d_MicrosoftHorton = false;
}
if d_Graphs_0.MicrosoftHorton {
d_MicrosoftHorton = true;
}
";d_Graphs
d_AmazonNeptune;AmazonNeptune?;Boolean;false | true;;;false
d_Neo4j;Neo4j?;Boolean;false | true;;;false
d_MicrosoftHorton;MicrosoftHorton?;Boolean;false | true;;;false
d_Keyvalue;Keyvalue?;Boolean;false | true;;"if (d_Keyvalue) {
disAllow(d_Keyvalue_0.None);
}
if !d_Keyvalue {
d_Keyvalue_0 = None;
}
if !d_Keyvalue {
allow(d_Keyvalue_0.None);
}
";false
d_Keyvalue_0;Choose your Keyvalue?;Enumeration;None | Bashotechnologiesriak | Redis;1:1;"if !d_Keyvalue_0.Bashotechnologiesriak {
d_Bashotechnologiesriak = false;
}
if d_Keyvalue_0.Bashotechnologiesriak {
d_Bashotechnologiesriak = true;
}
if d_Keyvalue_0.Redis {
d_Redis = true;
}
if !d_Keyvalue_0.Redis {
d_Redis = false;
}
";d_Keyvalue
d_Bashotechnologiesriak;Bashotechnologiesriak?;Boolean;false | true;;;false
d_Redis;Redis?;Boolean;false | true;;;false
d_XML_1;XML_1?;Boolean;false | true;;"if (d_XML_1) {
disAllow(d_XML_1_0.None);
}
if !d_XML_1 {
d_XML_1_0 = None;
}
if !d_XML_1 {
allow(d_XML_1_0.None);
}
";false
d_XML_1_0;Choose your XML_1?;Enumeration;None | Sedna | Marklogic;1:1;"if !d_XML_1_0.Sedna {
d_Sedna = false;
}
if d_XML_1_0.Sedna {
d_Sedna = true;
}
if d_XML_1_0.Marklogic {
d_Marklogic = true;
}
if !d_XML_1_0.Marklogic {
d_Marklogic = false;
}
";d_XML_1
d_Marklogic;Marklogic?;Boolean;false | true;;;false
d_Sedna;Sedna?;Boolean;false | true;;;false
d_In_memory;In_memory?;Boolean;false | true;;"if !d_In_memory {
d_In_memory_0 = None;
}
if !d_In_memory {
allow(d_In_memory_0.None);
}
if (d_In_memory) {
disAllow(d_In_memory_0.None);
}
";false
d_In_memory_0;Choose your In_memory?;Enumeration;None | ArangoDB | InfinityDB | Apacheignite;1:1;"if d_In_memory_0.InfinityDB {
d_InfinityDB = true;
}
if !d_In_memory_0.Apacheignite {
d_Apacheignite = false;
}
if d_In_memory_0.Apacheignite {
d_Apacheignite = true;
}
if !d_In_memory_0.ArangoDB {
d_ArangoDB = false;
}
if d_In_memory_0.ArangoDB {
d_ArangoDB = true;
}
if !d_In_memory_0.InfinityDB {
d_InfinityDB = false;
}
";d_In_memory
d_Apacheignite;Apacheignite?;Boolean;false | true;;;false
d_ArangoDB;ArangoDB?;Boolean;false | true;;;false
d_InfinityDB;InfinityDB?;Boolean;false | true;;;false
d_Preprocessing;Preprocessing?;Boolean;false | true;;"if (d_Preprocessing) {
d_Datatransfer = true;
}
if (d_Preprocessing) {
d_Datacompression = true;
}
if (d_Preprocessing) {
d_Datapreparation = true;
}
";(false && d_Services_2)
d_Datatransfer;Datatransfer?;Boolean;false | true;;;(false && d_Preprocessing)
d_Datacompression;Datacompression?;Boolean;false | true;;;(false && d_Preprocessing)
d_Datapreparation;Datapreparation?;Boolean;false | true;;"if (d_Datapreparation) {
d_Exploredata = true;
}
if (d_Datapreparation) {
d_Preprocessingdata = true;
}
";(false && d_Preprocessing)
d_Exploredata;Exploredata?;Boolean;false | true;;;(false && d_Datapreparation)
d_Preprocessingdata;Preprocessingdata?;Boolean;false | true;;"if (d_Preprocessingdata) {
d_Clean = true;
}
if (d_Preprocessingdata) {
d_Package = true;
}
if (d_Preprocessingdata) {
d_Integrate = true;
}
";(false && d_Datapreparation)
d_Clean;Clean?;Boolean;false | true;;"if (d_Clean) {
d_Duplicatesremoval = true;
}
if (d_Clean) {
d_Analysis = true;
}
if (d_Clean) {
d_Statisticmethod = true;
}
if (d_Clean) {
d_Datatransformation = true;
}
if (d_Clean) {
d_Tools = true;
}
";(false && d_Preprocessingdata)
d_Analysis;Analysis?;Boolean;false | true;;;(false && d_Clean)
d_Datatransformation;Datatransformation?;Boolean;false | true;;;(false && d_Clean)
d_Duplicatesremoval;Duplicatesremoval?;Boolean;false | true;;;(false && d_Clean)
d_Statisticmethod;Statisticmethod?;Boolean;false | true;;;(false && d_Clean)
d_Average;Average?;Boolean;false | true;;;d_Statisticmethod
d_Standarddeviation;Standarddeviation?;Boolean;false | true;;;d_Statisticmethod
d_Ranges;Ranges?;Boolean;false | true;;;d_Statisticmethod
d_Clusteralgorithms;Clusteralgorithms?;Boolean;false | true;;;d_Statisticmethod
d_Techniques;Techniques?;Boolean;false | true;;"if !d_Techniques {
d_Techniques_0 = None;
}
if !d_Techniques {
allow(d_Techniques_0.None);
}
if (d_Techniques) {
disAllow(d_Techniques_0.None);
}
";d_Clean
d_Techniques_0;Choose your Techniques?;Enumeration;Handlemissingdata | None | Removeunwantedobservations | Fixstructuralerrors | Spellcheck | Getridofextraspaces | Deleteallformatting;1:6;"if d_Techniques_0.Handlemissingdata {
d_Handlemissingdata = true;
}
if d_Techniques_0.Removeunwantedobservations {
d_Removeunwantedobservations = true;
}
if d_Techniques_0.Deleteallformatting {
d_Deleteallformatting = true;
}
if d_Techniques_0.Fixstructuralerrors {
d_Fixstructuralerrors = true;
}
if d_Techniques_0.Getridofextraspaces {
d_Getridofextraspaces = true;
}
if d_Techniques_0.Spellcheck {
d_Spellcheck = true;
}
";d_Techniques
d_Removeunwantedobservations;Removeunwantedobservations?;Boolean;false | true;;;false
d_Duplicates;Duplicates?;Boolean;false | true;;;d_Removeunwantedobservations
d_Irrelevant;Irrelevant?;Boolean;false | true;;;d_Removeunwantedobservations
d_Fixstructuralerrors;Fixstructuralerrors?;Boolean;false | true;;;false
d_Typos;Typos?;Boolean;false | true;;;d_Fixstructuralerrors
d_Mislabeledclasses;Mislabeledclasses?;Boolean;false | true;;;d_Fixstructuralerrors
d_Handlemissingdata;Handlemissingdata?;Boolean;false | true;;;false
d_Drop;Drop?;Boolean;false | true;;;d_Handlemissingdata
d_Input;Input?;Boolean;false | true;;;d_Handlemissingdata
d_Getridofextraspaces;Getridofextraspaces?;Boolean;false | true;;;false
d_Spellcheck;Spellcheck?;Boolean;false | true;;;false
d_Deleteallformatting;Deleteallformatting?;Boolean;false | true;;;false
d_Tools;Tools?;Boolean;false | true;;;(false && d_Clean)
d_Tools_0;Choose your Tools?;Enumeration;TrifactaWrangle | Datacleaner | Cloudingo | Opendefine | Dataladder | TIBCOclairty | Winpure | Drake;1:8;"if d_Tools_0.Opendefine {
d_Opendefine = true;
}
if d_Tools_0.Drake {
d_Drake = true;
}
if d_Tools_0.Datacleaner {
d_Datacleaner = true;
}
if d_Tools_0.Dataladder {
d_Dataladder = true;
}
if d_Tools_0.TrifactaWrangle {
d_TrifactaWrangle = true;
}
if d_Tools_0.TIBCOclairty {
d_TIBCOclairty = true;
}
if d_Tools_0.Winpure {
d_Winpure = true;
}
if d_Tools_0.Cloudingo {
d_Cloudingo = true;
}
";d_Tools
d_Opendefine;Opendefine?;Boolean;false | true;;;false
d_TrifactaWrangle;TrifactaWrangle?;Boolean;false | true;;;false
d_Drake;Drake?;Boolean;false | true;;;false
d_TIBCOclairty;TIBCOclairty?;Boolean;false | true;;;false
d_Winpure;Winpure?;Boolean;false | true;;;false
d_Dataladder;Dataladder?;Boolean;false | true;;;false
d_Datacleaner;Datacleaner?;Boolean;false | true;;;false
d_Cloudingo;Cloudingo?;Boolean;false | true;;;false
d_Integrate;Integrate?;Boolean;false | true;;;(false && d_Preprocessingdata)
d_Package;Package?;Boolean;false | true;;;(false && d_Preprocessingdata)
d_Processing_3;Processing_3?;Boolean;false | true;;"if (d_Processing_3) {
d_Analyticstechniques = true;
}
if (d_Processing_3) {
d_Analytics = true;
}
if (d_Processing_3) {
d_Technique = true;
}
";(false && d_Services_2)
d_Analytics;Analytics?;Boolean;false | true;;"if (d_Analytics) {
d_Methodology_2 = true;
}
if (d_Analytics) {
d_Types_2 = true;
}
if (d_Analytics) {
d_Techniques_2 = true;
}
";(false && d_Processing_3)
d_Techniques_2;Techniques_2?;Boolean;false | true;;"if (d_Techniques_2) {
d_Objective = true;
}
";(false && d_Analytics)
d_Objective;Objective?;Boolean;false | true;;;(false && d_Techniques_2)
d_Objective_0;Choose your Objective?;Enumeration;Prescriptive | Descriptive | Predictive;1:3;"if d_Objective_0.Descriptive {
d_Descriptive = true;
}
if d_Objective_0.Prescriptive {
d_Prescriptive = true;
}
if d_Objective_0.Predictive {
d_Predictive = true;
}
";d_Objective
d_Descriptive;Descriptive?;Boolean;false | true;;"if !d_Descriptive {
d_Descriptive_0 = None;
}
if !d_Descriptive {
allow(d_Descriptive_0.None);
}
if (d_Descriptive) {
disAllow(d_Descriptive_0.None);
}
";false
d_Descriptive_0;Choose your Descriptive?;Enumeration;Variationrates | Factorialandclusteranalysis | None | Frequencytables | A_Btesting | Countssumsandaverages | Decisiontree;1:6;"if d_Descriptive_0.Frequencytables {
d_Frequencytables = true;
}
if d_Descriptive_0.Factorialandclusteranalysis {
d_Factorialandclusteranalysis = true;
}
if d_Descriptive_0.A_Btesting {
d_A_Btesting = true;
}
if d_Descriptive_0.Variationrates {
d_Variationrates = true;
}
if d_Descriptive_0.Decisiontree {
d_Decisiontree = true;
}
if d_Descriptive_0.Countssumsandaverages {
d_Countssumsandaverages = true;
}
";d_Descriptive
d_Countssumsandaverages;Countssumsandaverages?;Boolean;false | true;;;false
d_Variationrates;Variationrates?;Boolean;false | true;;;false
d_Frequencytables;Frequencytables?;Boolean;false | true;;;false
d_Alteryx;Alteryx?;Boolean;false | true;;;d_Frequencytables
d_Excel;Excel?;Boolean;false | true;;;d_Frequencytables
d_A_Btesting;A_Btesting?;Boolean;false | true;;;false
d_Googleanalytics_1;Googleanalytics_1?;Boolean;false | true;;;d_A_Btesting
d_Optimizely;Optimizely?;Boolean;false | true;;;d_A_Btesting
d_VWO;VWO?;Boolean;false | true;;;d_A_Btesting
d_Adobetarget;Adobetarget?;Boolean;false | true;;;d_A_Btesting
d_Evergage;Evergage?;Boolean;false | true;;;d_A_Btesting
d_Unbounce;Unbounce?;Boolean;false | true;;;d_A_Btesting
d_Factorialandclusteranalysis;Factorialandclusteranalysis?;Boolean;false | true;;;false
d_Decisiontree;Decisiontree?;Boolean;false | true;;;false
d_Creatly;Creatly?;Boolean;false | true;;;d_Decisiontree
d_Lucidchart;Lucidchart?;Boolean;false | true;;;d_Decisiontree
d_Canva;Canva?;Boolean;false | true;;;d_Decisiontree
d_Predictive;Predictive?;Boolean;false | true;;;false
d_Temporalseries;Temporalseries?;Boolean;false | true;;;d_Predictive
d_Regressiontechniques;Regressiontechniques?;Boolean;false | true;;;d_Predictive
d_Neuralnetworks;Neuralnetworks?;Boolean;false | true;;;d_Predictive
d_Machinelearning_3;Machinelearning_3?;Boolean;false | true;;"if (d_Machinelearning_3) {
d_Deploy = true;
}
if (d_Machinelearning_3) {
d_Types = true;
}
if (d_Machinelearning_3) {
d_Develop = true;
}
if (d_Machinelearning_3) {
d_Analyzedata = true;
}
if (d_Machinelearning_3) {
d_Accessdata = true;
}
";d_Predictive
d_Accessdata;Accessdata?;Boolean;false | true;;;(false && d_Machinelearning_3)
d_Sensors;Sensors?;Boolean;false | true;;;d_Accessdata
d_Files;Files?;Boolean;false | true;;;d_Accessdata
d_Databases_1;Databases_1?;Boolean;false | true;;;d_Accessdata
d_Analyzedata;Analyzedata?;Boolean;false | true;;;(false && d_Machinelearning_3)
d_Dataexploration;Dataexploration?;Boolean;false | true;;;d_Analyzedata
d_Preprocessing_1;Preprocessing_1?;Boolean;false | true;;;d_Analyzedata
d_Domainspecificalgorithms;Domainspecificalgorithms?;Boolean;false | true;;;d_Analyzedata
d_Develop;Develop?;Boolean;false | true;;;(false && d_Machinelearning_3)
d_AImodel;AImodel?;Boolean;false | true;;;d_Develop
d_Algorithmdevelopment;Algorithmdevelopment?;Boolean;false | true;;"if (d_Algorithmdevelopment) {
disAllow(d_Algorithmdevelopment_0.None);
}
if !d_Algorithmdevelopment {
d_Algorithmdevelopment_0 = None;
}
if !d_Algorithmdevelopment {
allow(d_Algorithmdevelopment_0.None);
}
";d_Develop
d_Algorithmdevelopment_0;Choose your Algorithmdevelopment?;Enumeration;Dimensionalityreduction | Deeplearning | Regularization | None | Clustering | Bayesiannetwork | Ensemble | Instancebased | Rulesystem | Neuralnetworks_1 | Decisiontree_1 | Regression;1:1;"if !d_Algorithmdevelopment_0.Neuralnetworks_1 {
d_Neuralnetworks_1 = false;
}
if d_Algorithmdevelopment_0.Neuralnetworks_1 {
d_Neuralnetworks_1 = true;
}
if !d_Algorithmdevelopment_0.Decisiontree_1 {
d_Decisiontree_1 = false;
}
if !d_Algorithmdevelopment_0.Regression {
d_Regression = false;
}
if d_Algorithmdevelopment_0.Regression {
d_Regression = true;
}
if d_Algorithmdevelopment_0.Instancebased {
d_Instancebased = true;
}
if d_Algorithmdevelopment_0.Decisiontree_1 {
d_Decisiontree_1 = true;
}
if !d_Algorithmdevelopment_0.Instancebased {
d_Instancebased = false;
}
if d_Algorithmdevelopment_0.Clustering {
d_Clustering = true;
}
if !d_Algorithmdevelopment_0.Clustering {
d_Clustering = false;
}
if !d_Algorithmdevelopment_0.Rulesystem {
d_Rulesystem = false;
}
if !d_Algorithmdevelopment_0.Ensemble {
d_Ensemble = false;
}
if d_Algorithmdevelopment_0.Ensemble {
d_Ensemble = true;
}
if !d_Algorithmdevelopment_0.Dimensionalityreduction {
d_Dimensionalityreduction = false;
}
if d_Algorithmdevelopment_0.Dimensionalityreduction {
d_Dimensionalityreduction = true;
}
if d_Algorithmdevelopment_0.Rulesystem {
d_Rulesystem = true;
}
if d_Algorithmdevelopment_0.Regularization {
d_Regularization = true;
}
if !d_Algorithmdevelopment_0.Bayesiannetwork {
d_Bayesiannetwork = false;
}
if d_Algorithmdevelopment_0.Bayesiannetwork {
d_Bayesiannetwork = true;
}
if d_Algorithmdevelopment_0.Deeplearning {
d_Deeplearning = true;
}
if !d_Algorithmdevelopment_0.Regularization {
d_Regularization = false;
}
if !d_Algorithmdevelopment_0.Deeplearning {
d_Deeplearning = false;
}
";d_Algorithmdevelopment
d_Bayesiannetwork;Bayesiannetwork?;Boolean;false | true;;;false
d_NaiveBayes;NaiveBayes?;Boolean;false | true;;;d_Bayesiannetwork
d_GaussianNaiveBayes;GaussianNaiveBayes?;Boolean;false | true;;;d_Bayesiannetwork
d_Averageonedependenceestimators;Averageonedependenceestimators?;Boolean;false | true;;;d_Bayesiannetwork
d_Decisiontree_1;Decisiontree_1?;Boolean;false | true;;;false
